Order ID,Order Date,Ship Date,Region,State,City,Category,Sub-Category,Sales,Profit,Quantity,Discount,Shipping Cost
ORD-1988,02-2023,02-2023,East,Florida,Miami,Furniture,Chairs,217.28,20.08,2,0.5,16.41
ORD-1989,01-2022,02-2022,Central,Florida,Orlando,Office Supplies,Binders,752.35,-122.35,6,0.2,42.25
ORD-1990,09-2022,09-2022,East,Georgia,Augusta,Office Supplies,Labels,527.43,-54.76,1,0.5,11.1
ORD-1991,04-2022,04-2022,Central,California,San Francisco,Technology,Phones,641.99,278.01,10,0,38.63
ORD-1992,03-2023,03-2023,West,California,Los Angeles,Furniture,Chairs,686.37,245.5,5,0.2,38.35
ORD-1993,01-2023,01-2023,South,New York,New York City,Furniture,Chairs,768.65,182.71,5,0.2,5.48
ORD-1994,09-2023,09-2023,Central,New York,Buffalo,Technology,Copiers,293.66,-61.63,2,0.3,30.13
ORD-1995,05-2023,05-2023,West,Texas,Houston,Office Supplies,Paper,333.58,149.63,2,0,31.59
ORD-1996,08-2022,08-2022,West,California,San Diego,Furniture,Chairs,384.68,40.73,10,0,20.96
ORD-1997,07-2022,07-2022,Central,Washington,Spokane,Technology,Phones,725.17,-2.26,5,0.5,25.15
ORD-1998,05-2022,06-2022,Central,California,San Diego,Office Supplies,Binders,162.99,32.15,1,0.4,38.88
ORD-1999,09-2022,09-2022,South,Washington,Seattle,Furniture,Chairs,510.84,6.54,7,0.5,25.07
ORD-2000,11-2022,11-2022,East,Washington,Seattle,Furniture,Bookcases,458.98,3.52,10,0.4,14.57
ORD-2001,07-2022,07-2022,Central,New York,Buffalo,Furniture,Bookcases,583.36,-36.9,8,0.4,42.77
ORD-2002,10-2022,10-2022,West,Washington,Tacoma,Technology,Accessories,606.86,-49.89,9,0.5,31.75
ORD-2003,11-2022,11-2022,West,New York,Rochester,Furniture,Bookcases,278.82,34.79,7,0.5,42.14
ORD-2004,01-2022,01-2022,Central,Illinois,Springfield,Office Supplies,Paper,990.6,65.25,2,0.3,37.59
ORD-2005,12-2023,12-2023,Central,California,San Diego,Office Supplies,Binders,754.18,38.76,2,0.4,19.21
ORD-2006,12-2022,12-2022,Central,Florida,Tampa,Technology,Copiers,520.64,86.78,7,0.5,44.82
ORD-2007,01-2022,01-2022,Central,Texas,Austin,Office Supplies,Paper,670.19,215.31,10,0.1,8.52
ORD-2008,01-2022,01-2022,West,Illinois,Chicago,Furniture,Chairs,559.79,-65.52,8,0.2,25.53
ORD-2009,01-2022,01-2022,West,Georgia,Savannah,Office Supplies,Binders,634.15,166.34,8,0.4,18.86
ORD-2010,02-2022,02-2022,West,Texas,Austin,Furniture,Chairs,234.76,6.61,2,0,49.69
ORD-2011,06-2022,06-2022,East,Illinois,Peoria,Office Supplies,Binders,979.94,136.51,5,0.2,8.37
ORD-2012,11-2022,11-2022,West,New York,Rochester,Technology,Accessories,527.94,-84.6,9,0.3,42.76
ORD-2013,07-2023,07-2023,East,Ohio,Cleveland,Office Supplies,Binders,61.14,-3.76,7,0,7.36
ORD-2014,09-2022,09-2022,South,California,San Francisco,Furniture,Tables,763.06,-154.86,7,0.3,15.5
ORD-2015,04-2022,04-2022,East,Texas,Houston,Furniture,Tables,368.37,160.12,5,0.1,25
ORD-2016,08-2022,08-2022,Central,Georgia,Augusta,Furniture,Bookcases,549.92,-34.63,6,0.2,20.43
ORD-2017,07-2022,07-2022,Central,New York,Rochester,Office Supplies,Paper,54.86,11.44,3,0.2,22.25
ORD-2018,11-2022,11-2022,West,Georgia,Augusta,Technology,Accessories,509.24,222.97,4,0.1,32.36
ORD-2019,11-2023,11-2023,South,Texas,Austin,Office Supplies,Labels,382.99,82.45,6,0.2,30.71
ORD-2020,01-2023,01-2023,East,Georgia,Savannah,Technology,Phones,449.14,101.84,4,0,44.98
ORD-2021,04-2022,05-2022,East,Ohio,Cleveland,Technology,Accessories,417.82,41.95,2,0.5,30.15
ORD-2022,01-2023,01-2023,South,Florida,Tampa,Technology,Phones,506.85,-60.55,8,0.3,36.64
ORD-2023,11-2022,11-2022,South,Washington,Spokane,Technology,Accessories,243.81,-54.65,4,0.2,27.48
ORD-2024,01-2023,01-2023,East,Washington,Spokane,Office Supplies,Paper,243.65,-37.59,9,0,11.07
ORD-2025,06-2023,06-2023,East,New York,New York City,Office Supplies,Paper,93.37,15.1,2,0.4,33
ORD-2026,03-2022,03-2022,East,Florida,Miami,Furniture,Tables,223.67,-8.75,4,0,26.43
ORD-2027,03-2022,03-2022,Central,New York,Rochester,Furniture,Bookcases,145.68,23.96,1,0.5,11.97
ORD-2028,07-2022,07-2022,West,Illinois,Peoria,Technology,Copiers,423.43,12.77,6,0.5,27.97
ORD-2029,01-2022,02-2022,Central,Texas,Austin,Furniture,Tables,550.33,159.71,2,0.4,15.42
ORD-2030,12-2023,12-2023,East,Ohio,Cleveland,Technology,Phones,324.82,88.03,8,0.4,33.19
ORD-2031,04-2022,05-2022,West,Ohio,Columbus,Technology,Copiers,724.59,129.13,9,0.5,5.26
ORD-2032,11-2023,11-2023,East,Washington,Spokane,Office Supplies,Labels,451.46,113.56,9,0.4,36.82
ORD-2033,01-2022,01-2022,Central,Ohio,Columbus,Technology,Copiers,564.2,16.44,10,0.2,39.08
ORD-2034,12-2023,12-2023,East,Texas,Austin,Furniture,Tables,97.73,3.18,1,0.3,39.69
ORD-2035,08-2023,09-2023,Central,Florida,Tampa,Office Supplies,Labels,359.08,-57.88,6,0.2,32.72
ORD-2036,09-2022,10-2022,West,Washington,Tacoma,Office Supplies,Binders,864.6,177.12,9,0.5,31.55
ORD-2037,04-2023,04-2023,West,Illinois,Chicago,Furniture,Bookcases,10.01,3.13,8,0,27.01
ORD-2038,07-2023,07-2023,South,Illinois,Peoria,Furniture,Tables,62.11,14.21,7,0.2,7.57
ORD-2039,05-2022,05-2022,South,Georgia,Savannah,Office Supplies,Paper,737.46,56.64,1,0,8.83
ORD-2040,04-2022,04-2022,East,California,San Francisco,Furniture,Chairs,889.37,0.68,10,0,22.69
ORD-2041,12-2023,12-2023,Central,Georgia,Augusta,Furniture,Tables,355.92,36.8,2,0.3,6.36
ORD-2042,12-2023,12-2023,East,New York,Buffalo,Office Supplies,Labels,499.54,140.06,9,0.3,34.64
ORD-2043,07-2023,07-2023,West,Ohio,Columbus,Office Supplies,Paper,108.07,16.78,1,0,29.11
ORD-2044,06-2023,07-2023,South,Florida,Tampa,Furniture,Bookcases,890.41,167.14,9,0.1,44.38
ORD-2045,11-2023,11-2023,East,Texas,Austin,Technology,Accessories,588.07,39.39,5,0.3,14.35
ORD-2046,05-2022,05-2022,Central,Georgia,Atlanta,Technology,Accessories,263.44,130.56,6,0,42.86
ORD-2047,09-2022,09-2022,East,Texas,Austin,Technology,Copiers,965.87,44.29,6,0.5,8.98
ORD-2048,07-2023,07-2023,East,Ohio,Cincinnati,Office Supplies,Labels,827.09,211.53,7,0.4,16.68
ORD-2049,08-2022,08-2022,West,Illinois,Chicago,Office Supplies,Paper,407.5,-47.2,7,0.2,5.84
ORD-2050,05-2022,05-2022,West,New York,New York City,Furniture,Bookcases,222.42,93.96,2,0.1,34.36
ORD-2051,01-2022,01-2022,West,Georgia,Savannah,Furniture,Bookcases,955.74,287.01,4,0,19.72
ORD-2052,10-2023,10-2023,South,Washington,Tacoma,Technology,Copiers,302.19,29.16,1,0.1,29.95
ORD-2053,01-2022,01-2022,South,Illinois,Peoria,Office Supplies,Labels,756.88,311.29,10,0.1,15.3
ORD-2054,10-2022,10-2022,South,Florida,Tampa,Furniture,Bookcases,621.49,43.09,3,0.3,7.08
ORD-2055,08-2022,08-2022,Central,Florida,Miami,Technology,Copiers,24.3,2.29,8,0.5,35.82
ORD-2056,09-2023,09-2023,East,Ohio,Cincinnati,Technology,Accessories,966.18,-45.76,4,0,49.44
ORD-2057,12-2023,12-2023,East,Illinois,Peoria,Office Supplies,Paper,798.32,324.56,5,0,13
ORD-2058,06-2023,06-2023,South,Ohio,Cleveland,Technology,Accessories,627.91,176.3,10,0.4,43.41
ORD-2059,02-2022,02-2022,East,New York,Rochester,Furniture,Tables,651.09,-152.82,7,0.2,10.66
ORD-2060,07-2022,07-2022,South,Illinois,Chicago,Technology,Accessories,875.23,-233.58,4,0.1,41.49
ORD-2061,07-2022,07-2022,South,Ohio,Cincinnati,Furniture,Tables,596.64,-89.15,5,0.4,20.19
ORD-2062,07-2022,07-2022,East,Texas,Austin,Furniture,Chairs,285.06,-28.62,5,0.4,7.15
ORD-2063,01-2022,01-2022,Central,New York,Buffalo,Furniture,Tables,308.68,-31.6,7,0.3,11.05
ORD-2064,06-2023,06-2023,East,Florida,Miami,Furniture,Chairs,167.41,53.96,10,0.1,24.79
ORD-2065,11-2022,11-2022,East,Texas,Houston,Office Supplies,Paper,208.66,28.9,1,0.5,8.82
ORD-2066,05-2022,05-2022,South,New York,Buffalo,Furniture,Bookcases,120.15,25.1,3,0.3,22.12
ORD-2067,05-2023,05-2023,Central,Illinois,Springfield,Office Supplies,Paper,903.45,-5.24,5,0.4,38.14
ORD-2068,01-2023,01-2023,Central,Ohio,Cleveland,Technology,Copiers,129.57,-3.06,10,0.2,43.75
ORD-2069,08-2022,08-2022,South,Illinois,Peoria,Furniture,Chairs,936.91,7.4,2,0.2,10.72
ORD-2070,05-2022,06-2022,Central,Florida,Tampa,Furniture,Tables,955.19,-170.95,4,0.1,31.59
ORD-2071,09-2023,09-2023,West,Florida,Miami,Office Supplies,Binders,684.53,-104.28,6,0.3,18.39
ORD-2072,02-2022,02-2022,West,Georgia,Atlanta,Technology,Phones,56.59,13.36,2,0.1,29.51
ORD-2073,02-2022,02-2022,East,Illinois,Chicago,Technology,Phones,892.07,-27.1,9,0,49.45
ORD-2074,06-2022,06-2022,Central,Florida,Orlando,Office Supplies,Labels,75.37,-12.08,8,0.4,25.1
ORD-2075,03-2022,03-2022,East,Illinois,Springfield,Furniture,Tables,614.51,22.83,2,0.4,14.22
ORD-2076,05-2023,05-2023,East,Florida,Orlando,Technology,Phones,846.02,315.28,6,0,32.97
ORD-2077,03-2023,03-2023,East,Washington,Tacoma,Office Supplies,Labels,836.4,103.91,10,0.3,14.23
ORD-2078,10-2023,10-2023,South,Texas,Houston,Office Supplies,Paper,188.14,72.69,3,0.2,23.46
ORD-2079,01-2023,01-2023,Central,Texas,Dallas,Office Supplies,Binders,187.8,68.19,6,0.1,11.37
ORD-2080,06-2023,06-2023,West,Texas,Austin,Office Supplies,Binders,288.34,-34.71,6,0.5,30.03
ORD-2081,11-2023,11-2023,South,Florida,Miami,Office Supplies,Paper,506.59,-29.21,3,0.1,34.19
ORD-2082,05-2023,05-2023,West,Georgia,Atlanta,Office Supplies,Binders,692.06,24.59,6,0.4,31.46
ORD-2083,01-2022,01-2022,South,Florida,Tampa,Furniture,Bookcases,860.03,198.2,2,0.2,33.05
ORD-2084,10-2023,11-2023,West,California,San Francisco,Technology,Accessories,16.99,2.27,7,0.5,43.62
ORD-2085,03-2023,03-2023,Central,Florida,Tampa,Furniture,Chairs,968.91,139.98,8,0.3,22.41
ORD-2086,04-2022,04-2022,West,California,San Diego,Furniture,Bookcases,225.05,11.8,6,0.2,33.58
ORD-2087,04-2022,04-2022,Central,Georgia,Savannah,Office Supplies,Binders,774.51,243.26,2,0.1,14.78
ORD-2088,12-2022,12-2022,East,Texas,Houston,Furniture,Tables,90.31,17.87,7,0.5,25.13
ORD-2089,04-2022,04-2022,West,Georgia,Atlanta,Office Supplies,Paper,438.74,-45.78,8,0.2,28.73
ORD-2090,02-2022,02-2022,East,Illinois,Peoria,Office Supplies,Labels,957.84,284.68,8,0.2,10.99
ORD-2091,10-2023,10-2023,West,Florida,Tampa,Office Supplies,Binders,534.6,131.84,5,0.2,33.55
ORD-2092,03-2022,03-2022,South,Ohio,Columbus,Office Supplies,Paper,349.56,153.9,3,0,13.11
ORD-2093,02-2022,02-2022,East,Washington,Spokane,Technology,Accessories,116.31,23.75,5,0.2,44.83
ORD-2094,04-2022,05-2022,Central,California,San Diego,Technology,Copiers,989.38,116,1,0.3,49.08
ORD-2095,03-2023,03-2023,West,Florida,Tampa,Furniture,Chairs,256.76,28.51,2,0.5,6.73
ORD-2096,03-2022,03-2022,East,Washington,Tacoma,Technology,Phones,83.55,-4.92,10,0.1,46.57
ORD-2097,05-2022,05-2022,South,Florida,Orlando,Furniture,Tables,789.21,26.58,7,0.3,33.34
ORD-2098,11-2022,11-2022,South,Ohio,Columbus,Technology,Accessories,966.69,-154.11,1,0.4,33.28
ORD-2099,02-2022,02-2022,Central,Georgia,Atlanta,Office Supplies,Labels,772.96,-22.23,5,0.5,39.77
ORD-2100,01-2023,01-2023,West,Florida,Orlando,Office Supplies,Labels,937.19,-266.19,8,0,45.68
ORD-2101,05-2023,05-2023,West,Washington,Seattle,Office Supplies,Labels,457.65,212.86,5,0,11.72
ORD-2102,08-2022,08-2022,East,Georgia,Atlanta,Office Supplies,Paper,861.85,-45.22,3,0.4,20.18
ORD-2103,03-2023,03-2023,East,Washington,Tacoma,Furniture,Tables,611.8,134.01,10,0.1,10.13
ORD-2104,09-2022,09-2022,East,Georgia,Augusta,Technology,Accessories,954.99,-8.42,2,0.5,16.19
ORD-2105,09-2022,09-2022,East,Texas,Houston,Office Supplies,Binders,146.85,3.5,8,0,12.83
ORD-2106,12-2023,12-2023,Central,Texas,Houston,Office Supplies,Binders,95.85,-22.34,5,0,24.03
ORD-2107,08-2022,08-2022,Central,Illinois,Peoria,Technology,Copiers,650.53,162.15,1,0.4,12.34
ORD-2108,11-2022,12-2022,Central,Florida,Miami,Technology,Phones,574.08,28.85,8,0.5,6.32
ORD-2109,06-2022,06-2022,Central,Washington,Spokane,Furniture,Chairs,122,25.38,10,0.1,46.89
ORD-2110,07-2022,07-2022,East,Florida,Tampa,Technology,Accessories,107.49,-6.77,8,0.2,10.64
ORD-2111,07-2023,07-2023,Central,Ohio,Cleveland,Office Supplies,Paper,102.42,7.23,8,0.4,29.73
ORD-2112,11-2023,11-2023,Central,Washington,Tacoma,Furniture,Bookcases,990.17,2.98,10,0.3,30.3
ORD-2113,08-2023,08-2023,South,California,San Francisco,Office Supplies,Paper,326.85,79.36,5,0.4,28.63
ORD-2114,07-2022,08-2022,East,Texas,Austin,Office Supplies,Labels,599.32,65.8,9,0.5,28.7
ORD-2115,07-2022,07-2022,Central,Illinois,Springfield,Furniture,Tables,874.33,-149.69,8,0,17.33
ORD-2116,12-2022,12-2022,South,Illinois,Springfield,Technology,Copiers,610.26,67.24,1,0.2,23.71
ORD-2117,05-2022,05-2022,Central,New York,Rochester,Technology,Phones,420.01,55.87,1,0.3,9.01
ORD-2118,05-2022,06-2022,Central,Washington,Spokane,Furniture,Chairs,63.25,22.08,9,0.1,36.44
ORD-2119,09-2023,10-2023,West,Washington,Seattle,Furniture,Chairs,371.09,71.83,9,0.5,36.95
ORD-2120,01-2023,01-2023,West,Florida,Tampa,Technology,Copiers,816.32,389.94,6,0,20.68
ORD-2121,03-2022,03-2022,East,Illinois,Peoria,Furniture,Bookcases,666.3,220.62,5,0.2,18.89
ORD-2122,03-2022,03-2022,South,Ohio,Cleveland,Technology,Accessories,993.66,-260.92,10,0,26.84
ORD-2123,09-2022,09-2022,East,Florida,Orlando,Technology,Phones,850.18,129.57,4,0.4,7.79
ORD-2124,12-2023,01-2024,East,New York,New York City,Technology,Accessories,699.54,-30.41,10,0.2,11.92
ORD-2125,09-2023,09-2023,East,New York,New York City,Furniture,Bookcases,269.91,91.07,4,0.3,9.86
ORD-2126,10-2023,10-2023,Central,California,San Diego,Technology,Copiers,150.2,21.81,1,0.4,32.3
ORD-2127,10-2023,10-2023,Central,Ohio,Columbus,Furniture,Bookcases,138.99,-15.89,10,0,35.45
ORD-2128,01-2022,01-2022,Central,Ohio,Cincinnati,Office Supplies,Paper,812.42,-3,3,0.5,25.09
ORD-2129,02-2023,02-2023,South,Georgia,Atlanta,Furniture,Chairs,746.12,20.53,3,0.1,15.74
ORD-2130,04-2022,04-2022,South,Illinois,Chicago,Office Supplies,Labels,113.63,15.43,1,0.4,6.93
ORD-2131,12-2022,12-2022,Central,Texas,Houston,Technology,Accessories,970.54,15.7,8,0.4,26.4
ORD-2132,01-2022,01-2022,Central,Florida,Miami,Furniture,Bookcases,608.16,-1.28,3,0,45.71
ORD-2133,07-2022,07-2022,East,Georgia,Augusta,Office Supplies,Binders,679.77,160.54,1,0.5,8.94
ORD-2134,09-2023,09-2023,West,New York,New York City,Furniture,Tables,445.1,-15.65,2,0.3,28.09
ORD-2135,09-2023,09-2023,Central,New York,Buffalo,Office Supplies,Paper,434.54,-6.06,8,0.3,12.49
ORD-2136,06-2022,06-2022,East,Texas,Houston,Furniture,Tables,516.32,190.79,4,0.1,5.54
ORD-2137,07-2022,07-2022,East,Texas,Houston,Furniture,Tables,64.68,-6.87,2,0.1,39.42
ORD-2138,02-2023,02-2023,Central,Illinois,Chicago,Technology,Copiers,83.47,-16.62,4,0,49.95
ORD-2139,11-2022,11-2022,West,Georgia,Savannah,Technology,Copiers,401.73,-46.49,9,0.1,5.19
ORD-2140,12-2023,12-2023,Central,New York,New York City,Office Supplies,Labels,708.53,43.63,6,0.2,36.82
ORD-2141,07-2022,07-2022,South,Ohio,Cleveland,Office Supplies,Labels,290.81,50.64,6,0.2,9.79
ORD-2142,07-2023,07-2023,West,Ohio,Cincinnati,Furniture,Bookcases,705.6,53.28,8,0.5,16.26
ORD-2143,10-2022,10-2022,West,Georgia,Savannah,Technology,Copiers,670.58,131.85,9,0.3,24.4
ORD-2144,02-2022,02-2022,South,Georgia,Atlanta,Technology,Copiers,687.21,164.86,8,0.1,15.66
ORD-2145,10-2022,10-2022,South,Ohio,Columbus,Furniture,Tables,970.6,193.13,6,0.5,28.63
ORD-2146,06-2022,06-2022,Central,Illinois,Peoria,Furniture,Tables,795.83,-198.29,2,0,10.59
ORD-2147,10-2023,10-2023,Central,Washington,Spokane,Office Supplies,Paper,463.64,193.05,8,0.1,11.09
ORD-2148,06-2023,06-2023,East,Texas,Austin,Technology,Accessories,835.33,229.36,7,0.2,49.26
ORD-2149,11-2023,11-2023,East,Georgia,Atlanta,Furniture,Tables,989.05,-68.47,9,0.3,29.86
ORD-2150,07-2023,07-2023,West,New York,Rochester,Furniture,Bookcases,587.39,-61.95,1,0.5,20.68
ORD-2151,04-2023,04-2023,East,Ohio,Cincinnati,Technology,Phones,930.97,-143.87,6,0.1,47.39
ORD-2152,10-2022,10-2022,West,Illinois,Peoria,Technology,Accessories,244.66,80.84,9,0.2,38.27
ORD-2153,03-2023,03-2023,East,Illinois,Chicago,Office Supplies,Paper,828.17,-40.67,2,0.3,41.04
ORD-2154,03-2022,03-2022,East,New York,Rochester,Office Supplies,Binders,557.48,160.27,8,0,32.62
ORD-2155,03-2023,03-2023,Central,Georgia,Augusta,Office Supplies,Labels,480.95,121.65,10,0,36.71
ORD-2156,01-2022,01-2022,West,New York,Buffalo,Furniture,Chairs,404.26,-82.8,5,0.2,35.67
ORD-2157,11-2023,11-2023,Central,Florida,Orlando,Furniture,Chairs,826.69,65.71,7,0.4,24.3
ORD-2158,06-2022,07-2022,South,Georgia,Atlanta,Office Supplies,Paper,45.24,10.63,9,0.3,48.98
ORD-2159,09-2023,09-2023,South,Georgia,Savannah,Technology,Phones,96.5,12.03,1,0.1,38.22
ORD-2160,09-2023,10-2023,Central,Illinois,Springfield,Technology,Accessories,212.34,17.09,4,0.2,18.81
ORD-2161,10-2023,10-2023,South,California,San Francisco,Technology,Copiers,288.29,32.96,10,0.3,10.72
ORD-2162,03-2022,03-2022,West,Ohio,Cincinnati,Technology,Accessories,674.94,136.57,4,0.2,32.26
ORD-2163,10-2022,10-2022,South,Florida,Orlando,Furniture,Bookcases,735.43,-59.41,4,0,9.66
ORD-2164,04-2023,04-2023,South,Washington,Seattle,Technology,Accessories,548.1,22.15,1,0,40.18
ORD-2165,02-2022,02-2022,East,Ohio,Columbus,Office Supplies,Paper,693.11,-115.88,9,0,41.62
ORD-2166,04-2022,04-2022,South,California,San Francisco,Office Supplies,Paper,549.94,123.64,5,0.1,31.2
ORD-2167,05-2022,05-2022,Central,California,San Diego,Technology,Phones,501.06,241.49,7,0,47.32
ORD-2168,11-2023,11-2023,South,Texas,Dallas,Furniture,Tables,311.66,72.09,6,0.5,49.73
ORD-2169,05-2022,05-2022,East,New York,New York City,Furniture,Bookcases,441.91,108.87,6,0.4,44.2
ORD-2170,09-2022,10-2022,South,Ohio,Columbus,Technology,Copiers,914.87,242.27,1,0.2,5.26
ORD-2171,08-2023,08-2023,West,Washington,Seattle,Furniture,Chairs,529.41,80.29,4,0,13
ORD-2172,04-2022,04-2022,South,Georgia,Atlanta,Technology,Copiers,108.37,31.71,4,0.1,37.3
ORD-2173,10-2022,10-2022,Central,Georgia,Augusta,Office Supplies,Labels,302.74,-19.74,5,0,16.29
ORD-2174,05-2022,05-2022,Central,California,San Diego,Technology,Phones,361.63,104.66,5,0.4,42.57
ORD-2175,07-2023,07-2023,East,Florida,Miami,Furniture,Tables,464.51,0.1,10,0.1,20.76
ORD-2176,05-2023,06-2023,Central,New York,Buffalo,Furniture,Chairs,304.68,55.7,6,0.3,28.73
ORD-2177,08-2023,09-2023,East,Illinois,Peoria,Office Supplies,Paper,148.89,49.84,8,0.2,9.83
ORD-2178,11-2022,11-2022,South,Washington,Tacoma,Technology,Accessories,863.69,-22.39,7,0.2,45.49
ORD-2179,01-2022,01-2022,South,Ohio,Cleveland,Office Supplies,Paper,135.51,47.8,2,0.1,31.59
ORD-2180,01-2022,01-2022,Central,Georgia,Savannah,Technology,Phones,805.81,44.4,6,0.5,21.32
ORD-2181,04-2023,04-2023,Central,Illinois,Chicago,Furniture,Chairs,538.04,-86.82,9,0.2,43.95
ORD-2182,11-2022,11-2022,West,Washington,Spokane,Technology,Copiers,973.22,110.61,2,0.1,36.43
ORD-2183,11-2023,11-2023,Central,Washington,Spokane,Office Supplies,Labels,700.79,-82.54,1,0,27.77
ORD-2184,03-2022,03-2022,South,Georgia,Atlanta,Furniture,Tables,508.78,-42.88,3,0.5,15.16
ORD-2185,01-2022,01-2022,Central,Texas,Houston,Office Supplies,Labels,707.35,184.27,10,0.2,16.23
ORD-2186,10-2022,10-2022,South,New York,Buffalo,Furniture,Chairs,281.35,5.94,3,0.3,43.31
ORD-2187,09-2022,09-2022,Central,Florida,Orlando,Furniture,Chairs,763.65,-129.76,2,0.3,29.91
ORD-2188,01-2023,02-2023,South,Florida,Miami,Office Supplies,Binders,666.52,230.43,4,0.3,21.05
ORD-2189,02-2023,02-2023,West,New York,New York City,Office Supplies,Paper,802.87,36.27,4,0.3,19.56
ORD-2190,12-2023,01-2024,Central,Ohio,Cincinnati,Furniture,Tables,874.57,-198.81,10,0.2,37
ORD-2191,11-2023,11-2023,South,Ohio,Cleveland,Technology,Copiers,417.09,-26.53,6,0.5,12.59
ORD-2192,01-2022,01-2022,South,California,Los Angeles,Furniture,Bookcases,829.19,165.64,7,0.5,45.77
ORD-2193,03-2022,03-2022,West,New York,Rochester,Office Supplies,Binders,451.02,-99.25,5,0.1,24.37
ORD-2194,02-2023,02-2023,Central,Florida,Tampa,Technology,Accessories,874.5,195.25,5,0.3,44.53
ORD-2195,04-2022,04-2022,Central,Illinois,Chicago,Office Supplies,Labels,897.82,-34.68,2,0.3,43.79
ORD-2196,09-2023,09-2023,East,New York,New York City,Furniture,Chairs,246.44,-48.98,8,0.1,6.18
ORD-2197,04-2022,04-2022,South,California,San Diego,Office Supplies,Labels,959.34,-115.12,9,0.5,13.15
ORD-2198,09-2023,09-2023,Central,Georgia,Atlanta,Office Supplies,Labels,865.35,43.19,7,0.4,16.36
ORD-2199,12-2023,12-2023,South,California,Los Angeles,Office Supplies,Labels,285.9,5.44,8,0.3,37.15
